NAME,B19083_001E,state,county
"Pasquotank County, North Carolina",0.4318,37,139
"Pender County, North Carolina",0.4343,37,141
"Perquimans County, North Carolina",0.4118,37,143
"Person County, North Carolina",0.4804,37,145
"Pitt County, North Carolina",0.4799,37,147
"Polk County, North Carolina",0.479,37,149
"Randolph County, North Carolina",0.415,37,151
"Richmond County, North Carolina",0.4667,37,153
"Robeson County, North Carolina",0.5107,37,155
"Rockingham County, North Carolina",0.4531,37,157
"Rowan County, North Carolina",0.4511,37,159
"Rutherford County, North Carolina",0.4655,37,161
"Sampson County, North Carolina",0.452,37,163
"Scotland County, North Carolina",0.5291,37,165
"Stanly County, North Carolina",0.4464,37,167
"Stokes County, North Carolina",0.4212,37,169
"Surry County, North Carolina",0.4746,37,171
"Swain County, North Carolina",0.4522,37,173
"Transylvania County, North Carolina",0.4594,37,175
"Tyrrell County, North Carolina",0.4201,37,177
"Union County, North Carolina",0.4455,37,179
"Vance County, North Carolina",0.4591,37,181
"Wake County, North Carolina",0.4486,37,183
"Warren County, North Carolina",0.5175,37,185
"Washington County, North Carolina",0.5016,37,187
"Watauga County, North Carolina",0.5143,37,189
"Wayne County, North Carolina",0.4487,37,191
"Wilkes County, North Carolina",0.4192,37,193
"Wilson County, North Carolina",0.4831,37,195
"Yadkin County, North Carolina",0.4651,37,197
"Yancey County, North Carolina",0.4913,37,199
"Adams County, North Dakota",0.4573,38,1
"Barnes County, North Dakota",0.4824,38,3
"Benson County, North Dakota",0.4926,38,5
"Billings County, North Dakota",0.4151,38,7
"Bottineau County, North Dakota",0.4669,38,9
"Bowman County, North Dakota",0.3626,38,11
"Burke County, North Dakota",0.4368,38,13
"Burleigh County, North Dakota",0.4361,38,15
"Cass County, North Dakota",0.4596,38,17
"Cavalier County, North Dakota",0.4727,38,19
"Dickey County, North Dakota",0.4945,38,21
"Divide County, North Dakota",0.4134,38,23
"Dunn County, North Dakota",0.4659,38,25
"Eddy County, North Dakota",0.4539,38,27
"Emmons County, North Dakota",0.4547,38,29
"Foster County, North Dakota",0.4189,38,31
"Golden Valley County, North Dakota",0.4077,38,33
"Grand Forks County, North Dakota",0.4592,38,35
"Grant County, North Dakota",0.5102,38,37
"Griggs County, North Dakota",0.5254,38,39
"Hettinger County, North Dakota",0.473,38,41
"Kidder County, North Dakota",0.4057,38,43
"LaMoure County, North Dakota",0.4564,38,45
"Logan County, North Dakota",0.4365,38,47
"McHenry County, North Dakota",0.4282,38,49
"McIntosh County, North Dakota",0.4361,38,51
"McKenzie County, North Dakota",0.4727,38,53
"McLean County, North Dakota",0.389,38,55
"Mercer County, North Dakota",0.3963,38,57
"Morton County, North Dakota",0.4591,38,59
"Mountrail County, North Dakota",0.4562,38,61
"Nelson County, North Dakota",0.454,38,63
"Oliver County, North Dakota",0.3809,38,65
"Pembina County, North Dakota",0.4535,38,67
"Pierce County, North Dakota",0.4488,38,69
"Ramsey County, North Dakota",0.4567,38,71
"Ransom County, North Dakota",0.4163,38,73
"Renville County, North Dakota",0.3638,38,75
"Richland County, North Dakota",0.4673,38,77
"Rolette County, North Dakota",0.4595,38,79
"Sargent County, North Dakota",0.4154,38,81
"Sheridan County, North Dakota",0.4029,38,83
"Sioux County, North Dakota",0.5414,38,85
"Slope County, North Dakota",0.4704,38,87
"Stark County, North Dakota",0.4365,38,89
"Steele County, North Dakota",0.4374,38,91
"Stutsman County, North Dakota",0.5109,38,93
"Towner County, North Dakota",0.4613,38,95
"Traill County, North Dakota",0.4198,38,97
"Walsh County, North Dakota",0.4184,38,99
"Ward County, North Dakota",0.4311,38,101
"Wells County, North Dakota",0.5051,38,103
"Williams County, North Dakota",0.4598,38,105
"Adams County, Ohio",0.4491,39,1
"Allen County, Ohio",0.4342,39,3
"Ashland County, Ohio",0.4117,39,5
"Ashtabula County, Ohio",0.4445,39,7
"Athens County, Ohio",0.4906,39,9
"Auglaize County, Ohio",0.3936,39,11
"Belmont County, Ohio",0.4417,39,13
"Brown County, Ohio",0.4462,39,15
"Butler County, Ohio",0.4403,39,17
"Carroll County, Ohio",0.4279,39,19
"Champaign County, Ohio",0.387,39,21
"Clark County, Ohio",0.4299,39,23
"Clermont County, Ohio",0.4349,39,25
"Clinton County, Ohio",0.4418,39,27
"Columbiana County, Ohio",0.4486,39,29
"Coshocton County, Ohio",0.4393,39,31
"Crawford County, Ohio",0.4239,39,33
"Cuyahoga County, Ohio",0.5041,39,35
"Darke County, Ohio",0.4469,39,37
"Defiance County, Ohio",0.3965,39,39
"Delaware County, Ohio",0.4163,39,41
"Erie County, Ohio",0.4621,39,43
"Fairfield County, Ohio",0.416,39,45
"Fayette County, Ohio",0.4354,39,47
"Franklin County, Ohio",0.4692,39,49
"Fulton County, Ohio",0.4249,39,51
"Gallia County, Ohio",0.4683,39,53
"Geauga County, Ohio",0.4476,39,55
"Greene County, Ohio",0.4332,39,57
"Guernsey County, Ohio",0.4515,39,59
"Hamilton County, Ohio",0.5048,39,61
"Hancock County, Ohio",0.4439,39,63
"Hardin County, Ohio",0.4213,39,65
"Harrison County, Ohio",0.4418,39,67
"Henry County, Ohio",0.4373,39,69
"Highland County, Ohio",0.421,39,71
"Hocking County, Ohio",0.4202,39,73
"Holmes County, Ohio",0.4242,39,75
"Huron County, Ohio",0.4048,39,77
"Jackson County, Ohio",0.4658,39,79
"Jefferson County, Ohio",0.4469,39,81
"Knox County, Ohio",0.4103,39,83
"Lake County, Ohio",0.4278,39,85
"Lawrence County, Ohio",0.4577,39,87
"Licking County, Ohio",0.4502,39,89
"Logan County, Ohio",0.4402,39,91
"Lorain County, Ohio",0.4677,39,93
"Lucas County, Ohio",0.4876,39,95
"Madison County, Ohio",0.3966,39,97
"Mahoning County, Ohio",0.4734,39,99
"Marion County, Ohio",0.4568,39,101
"Medina County, Ohio",0.4214,39,103
"Meigs County, Ohio",0.4467,39,105
"Mercer County, Ohio",0.3873,39,107
"Miami County, Ohio",0.416,39,109
"Monroe County, Ohio",0.4729,39,111
"Montgomery County, Ohio",0.4594,39,113
"Morgan County, Ohio",0.4299,39,115
"Morrow County, Ohio",0.3889,39,117
"Muskingum County, Ohio",0.4473,39,119
"Noble County, Ohio",0.4961,39,121
"Ottawa County, Ohio",0.4648,39,123
"Paulding County, Ohio",0.4234,39,125
"Perry County, Ohio",0.4346,39,127
"Pickaway County, Ohio",0.4176,39,129
"Pike County, Ohio",0.528,39,131
"Portage County, Ohio",0.445,39,133
"Preble County, Ohio",0.4077,39,135
"Putnam County, Ohio",0.4088,39,137
"Richland County, Ohio",0.4326,39,139
"Ross County, Ohio",0.4485,39,141
"Sandusky County, Ohio",0.4405,39,143
"Scioto County, Ohio",0.4632,39,145
"Seneca County, Ohio",0.416,39,147
"Shelby County, Ohio",0.4127,39,149
"Stark County, Ohio",0.4412,39,151
"Summit County, Ohio",0.4817,39,153
"Trumbull County, Ohio",0.4515,39,155
"Tuscarawas County, Ohio",0.4194,39,157
"Union County, Ohio",0.4159,39,159
"Van Wert County, Ohio",0.375,39,161
"Vinton County, Ohio",0.4244,39,163
"Warren County, Ohio",0.4425,39,165
"Washington County, Ohio",0.4635,39,167
"Wayne County, Ohio",0.4157,39,169
"Williams County, Ohio",0.4132,39,171
"Wood County, Ohio",0.4643,39,173
"Wyandot County, Ohio",0.3931,39,175
"Adair County, Oklahoma",0.4514,40,1
"Alfalfa County, Oklahoma",0.3973,40,3
"Atoka County, Oklahoma",0.4503,40,5
"Beaver County, Oklahoma",0.4069,40,7
"Beckham County, Oklahoma",0.4828,40,9
"Blaine County, Oklahoma",0.4339,40,11
"Bryan County, Oklahoma",0.4412,40,13
"Caddo County, Oklahoma",0.4201,40,15
"Canadian County, Oklahoma",0.3871,40,17
"Carter County, Oklahoma",0.4578,40,19
"Cherokee County, Oklahoma",0.4812,40,21
"Choctaw County, Oklahoma",0.4697,40,23
"Cimarron County, Oklahoma",0.4828,40,25
"Cleveland County, Oklahoma",0.4415,40,27
"Coal County, Oklahoma",0.4644,40,29
"Comanche County, Oklahoma",0.4437,40,31
"Cotton County, Oklahoma",0.48,40,33
"Craig County, Oklahoma",0.444,40,35
"Creek County, Oklahoma",0.4408,40,37
"Custer County, Oklahoma",0.4817,40,39
"Delaware County, Oklahoma",0.466,40,41
"Dewey County, Oklahoma",0.4128,40,43
"Ellis County, Oklahoma",0.4318,40,45
"Garfield County, Oklahoma",0.4408,40,47
"Garvin County, Oklahoma",0.433,40,49
"Grady County, Oklahoma",0.4305,40,51
"Grant County, Oklahoma",0.4382,40,53
"Greer County, Oklahoma",0.416,40,55
"Harmon County, Oklahoma",0.4781,40,57
"Harper County, Oklahoma",0.3872,40,59
"Haskell County, Oklahoma",0.4579,40,61
"Hughes County, Oklahoma",0.4158,40,63
"Jackson County, Oklahoma",0.4315,40,65
"Jefferson County, Oklahoma",0.53,40,67
"Johnston County, Oklahoma",0.4336,40,69
"Kay County, Oklahoma",0.4537,40,71
"Kingfisher County, Oklahoma",0.4584,40,73
"Kiowa County, Oklahoma",0.46,40,75
"Latimer County, Oklahoma",0.4616,40,77
"Le Flore County, Oklahoma",0.437,40,79
"Lincoln County, Oklahoma",0.4439,40,81
"Logan County, Oklahoma",0.4686,40,83
"Love County, Oklahoma",0.4417,40,85
"McClain County, Oklahoma",0.415,40,87
"McCurtain County, Oklahoma",0.4601,40,89
"McIntosh County, Oklahoma",0.4891,40,91
"Major County, Oklahoma",0.4279,40,93
"Marshall County, Oklahoma",0.4219,40,95
"Mayes County, Oklahoma",0.4429,40,97
"Murray County, Oklahoma",0.4712,40,99
"Muskogee County, Oklahoma",0.4571,40,101
"Noble County, Oklahoma",0.4054,40,103
"Nowata County, Oklahoma",0.4672,40,105
"Okfuskee County, Oklahoma",0.4649,40,107
"Oklahoma County, Oklahoma",0.4897,40,109
"Okmulgee County, Oklahoma",0.4703,40,111
"Osage County, Oklahoma",0.4452,40,113
"Ottawa County, Oklahoma",0.4384,40,115
"Pawnee County, Oklahoma",0.432,40,117
"Payne County, Oklahoma",0.5085,40,119
"Pittsburg County, Oklahoma",0.4688,40,121
"Pontotoc County, Oklahoma",0.4287,40,123
"Pottawatomie County, Oklahoma",0.4434,40,125
"Pushmataha County, Oklahoma",0.4799,40,127
"Roger Mills County, Oklahoma",0.543,40,129
"Rogers County, Oklahoma",0.4171,40,131
"Seminole County, Oklahoma",0.4507,40,133
"Sequoyah County, Oklahoma",0.4417,40,135
"Stephens County, Oklahoma",0.4778,40,137
"Texas County, Oklahoma",0.4103,40,139
"Tillman County, Oklahoma",0.4606,40,141
"Tulsa County, Oklahoma",0.4861,40,143
"Wagoner County, Oklahoma",0.4081,40,145
"Washington County, Oklahoma",0.4709,40,147
"Washita County, Oklahoma",0.4123,40,149
"Woods County, Oklahoma",0.4638,40,151
"Woodward County, Oklahoma",0.4386,40,153
"Baker County, Oregon",0.4707,41,1
"Benton County, Oregon",0.4771,41,3
"Clackamas County, Oregon",0.4484,41,5
"Clatsop County, Oregon",0.4705,41,7
"Columbia County, Oregon",0.4057,41,9
"Coos County, Oregon",0.4543,41,11
"Crook County, Oregon",0.4147,41,13
"Curry County, Oregon",0.4496,41,15
"Deschutes County, Oregon",0.4626,41,17
"Douglas County, Oregon",0.4525,41,19
"Gilliam County, Oregon",0.4439,41,21
"Grant County, Oregon",0.4202,41,23
"Harney County, Oregon",0.4478,41,25
"Hood River County, Oregon",0.4543,41,27
"Jackson County, Oregon",0.456,41,29
"Jefferson County, Oregon",0.4214,41,31
"Josephine County, Oregon",0.4747,41,33
"Klamath County, Oregon",0.4775,41,35
"Lake County, Oregon",0.438,41,37
"Lane County, Oregon",0.4625,41,39
"Lincoln County, Oregon",0.4657,41,41
"Linn County, Oregon",0.404,41,43
"Malheur County, Oregon",0.4449,41,45
"Marion County, Oregon",0.4337,41,47
"Morrow County, Oregon",0.434,41,49
"Multnomah County, Oregon",0.4757,41,51
"Polk County, Oregon",0.4469,41,53
"Sherman County, Oregon",0.4121,41,55
"Tillamook County, Oregon",0.4377,41,57
"Umatilla County, Oregon",0.4201,41,59
"Union County, Oregon",0.4495,41,61
"Wallowa County, Oregon",0.4423,41,63
"Wasco County, Oregon",0.4859,41,65
"Washington County, Oregon",0.4295,41,67
"Wheeler County, Oregon",0.4805,41,69
"Yamhill County, Oregon",0.4436,41,71
"Adams County, Pennsylvania",0.3978,42,1
"Allegheny County, Pennsylvania",0.4835,42,3
"Armstrong County, Pennsylvania",0.4253,42,5
"Beaver County, Pennsylvania",0.4337,42,7
"Bedford County, Pennsylvania",0.4275,42,9
"Berks County, Pennsylvania",0.4439,42,11
"Blair County, Pennsylvania",0.4438,42,13
"Bradford County, Pennsylvania",0.4479,42,15
"Bucks County, Pennsylvania",0.4454,42,17
"Butler County, Pennsylvania",0.4548,42,19
"Cambria County, Pennsylvania",0.4674,42,21
"Cameron County, Pennsylvania",0.4214,42,23
"Carbon County, Pennsylvania",0.4295,42,25
"Centre County, Pennsylvania",0.4781,42,27
"Chester County, Pennsylvania",0.452,42,29
"Clarion County, Pennsylvania",0.4359,42,31
"Clearfield County, Pennsylvania",0.4519,42,33
"Clinton County, Pennsylvania",0.4453,42,35
"Columbia County, Pennsylvania",0.4445,42,37
"Crawford County, Pennsylvania",0.4319,42,39
"Cumberland County, Pennsylvania",0.4247,42,41
"Dauphin County, Pennsylvania",0.456,42,43
"Delaware County, Pennsylvania",0.4862,42,45
"Elk County, Pennsylvania",0.4247,42,47
"Erie County, Pennsylvania",0.46,42,49
"Fayette County, Pennsylvania",0.4577,42,51
"Forest County, Pennsylvania",0.4215,42,53
"Franklin County, Pennsylvania",0.4178,42,55
"Fulton County, Pennsylvania",0.435,42,57
"Greene County, Pennsylvania",0.4319,42,59
"Huntingdon County, Pennsylvania",0.4245,42,61
"Indiana County, Pennsylvania",0.4476,42,63
"Jefferson County, Pennsylvania",0.4443,42,65
"Juniata County, Pennsylvania",0.4002,42,67
"Lackawanna County, Pennsylvania",0.4627,42,69
"Lancaster County, Pennsylvania",0.4303,42,71
"Lawrence County, Pennsylvania",0.4394,42,73
"Lebanon County, Pennsylvania",0.4248,42,75
"Lehigh County, Pennsylvania",0.4657,42,77
"Luzerne County, Pennsylvania",0.4548,42,79
"Lycoming County, Pennsylvania",0.4419,42,81
"McKean County, Pennsylvania",0.4364,42,83
"Mercer County, Pennsylvania",0.434,42,85
"Mifflin County, Pennsylvania",0.3974,42,87
"Monroe County, Pennsylvania",0.4223,42,89
"Montgomery County, Pennsylvania",0.4707,42,91
"Montour County, Pennsylvania",0.4997,42,93
"Northampton County, Pennsylvania",0.442,42,95
"Northumberland County, Pennsylvania",0.4271,42,97
"Perry County, Pennsylvania",0.4038,42,99
"Philadelphia County, Pennsylvania",0.5152,42,101
"Pike County, Pennsylvania",0.4276,42,103
"Potter County, Pennsylvania",0.4119,42,105
"Schuylkill County, Pennsylvania",0.4262,42,107
"Snyder County, Pennsylvania",0.4196,42,109
"Somerset County, Pennsylvania",0.4206,42,111
"Sullivan County, Pennsylvania",0.4332,42,113
"Susquehanna County, Pennsylvania",0.4595,42,115
"Tioga County, Pennsylvania",0.4147,42,117
"Union County, Pennsylvania",0.486,42,119
"Venango County, Pennsylvania",0.4163,42,121
"Warren County, Pennsylvania",0.42,42,123
"Washington County, Pennsylvania",0.4564,42,125
"Wayne County, Pennsylvania",0.426,42,127
"Westmoreland County, Pennsylvania",0.4522,42,129
"Wyoming County, Pennsylvania",0.4608,42,131
"York County, Pennsylvania",0.4147,42,133
"Bristol County, Rhode Island",0.4625,44,1
"Kent County, Rhode Island",0.4401,44,3
"Newport County, Rhode Island",0.4776,44,5
"Providence County, Rhode Island",0.461,44,7
"Washington County, Rhode Island",0.439,44,9
"Abbeville County, South Carolina",0.4508,45,1
"Aiken County, South Carolina",0.4552,45,3
"Allendale County, South Carolina",0.529,45,5
"Anderson County, South Carolina",0.466,45,7
"Bamberg County, South Carolina",0.4801,45,9
"Barnwell County, South Carolina",0.4966,45,11
"Beaufort County, South Carolina",0.4869,45,13
"Berkeley County, South Carolina",0.4282,45,15
"Calhoun County, South Carolina",0.4582,45,17
"Charleston County, South Carolina",0.5121,45,19
"Cherokee County, South Carolina",0.4605,45,21
"Chester County, South Carolina",0.4488,45,23
"Chesterfield County, South Carolina",0.4819,45,25
"Clarendon County, South Carolina",0.4891,45,27
"Colleton County, South Carolina",0.4588,45,29
"Darlington County, South Carolina",0.5029,45,31
"Dillon County, South Carolina",0.4664,45,33
"Dorchester County, South Carolina",0.4158,45,35
"Edgefield County, South Carolina",0.4604,45,37
"Fairfield County, South Carolina",0.4962,45,39
"Florence County, South Carolina",0.4832,45,41
"Georgetown County, South Carolina",0.4989,45,43
"Greenville County, South Carolina",0.4702,45,45
"Greenwood County, South Carolina",0.4843,45,47
"Hampton County, South Carolina",0.4601,45,49
"Horry County, South Carolina",0.4461,45,51
"Jasper County, South Carolina",0.4469,45,53
"Kershaw County, South Carolina",0.4702,45,55
"Lancaster County, South Carolina",0.465,45,57
"Laurens County, South Carolina",0.4444,45,59
"Lee County, South Carolina",0.4604,45,61
"Lexington County, South Carolina",0.4328,45,63
"McCormick County, South Carolina",0.4702,45,65
"Marion County, South Carolina",0.5088,45,67
"Marlboro County, South Carolina",0.4954,45,69
"Newberry County, South Carolina",0.4583,45,71
"Oconee County, South Carolina",0.4901,45,73
"Orangeburg County, South Carolina",0.4944,45,75
"Pickens County, South Carolina",0.4893,45,77
"Richland County, South Carolina",0.4892,45,79
"Saluda County, South Carolina",0.4515,45,81
"Spartanburg County, South Carolina",0.453,45,83
"Sumter County, South Carolina",0.4569,45,85
"Union County, South Carolina",0.4621,45,87
"Williamsburg County, South Carolina",0.5038,45,89
"York County, South Carolina",0.4395,45,91
"Aurora County, South Dakota",0.4609,46,3
"Beadle County, South Dakota",0.4449,46,5
"Bennett County, South Dakota",0.4953,46,7
"Bon Homme County, South Dakota",0.4185,46,9
"Brookings County, South Dakota",0.4122,46,11
"Brown County, South Dakota",0.4354,46,13
"Brule County, South Dakota",0.4363,46,15
"Buffalo County, South Dakota",0.4904,46,17
"Butte County, South Dakota",0.4509,46,19
"Campbell County, South Dakota",0.4557,46,21
"Charles Mix County, South Dakota",0.4519,46,23
"Clark County, South Dakota",0.466,46,25
"Clay County, South Dakota",0.4668,46,27
"Codington County, South Dakota",0.4383,46,29
"Corson County, South Dakota",0.4997,46,31
"Custer County, South Dakota",0.442,46,33
"Davison County, South Dakota",0.4324,46,35
"Day County, South Dakota",0.4422,46,37
"Deuel County, South Dakota",0.3973,46,39
"Dewey County, South Dakota",0.4361,46,41
"Douglas County, South Dakota",0.4171,46,43
"Edmunds County, South Dakota",0.4698,46,45
"Fall River County, South Dakota",0.4494,46,47
"Faulk County, South Dakota",0.4909,46,49
"Grant County, South Dakota",0.4429,46,51
"Gregory County, South Dakota",0.4346,46,53
"Haakon County, South Dakota",0.4399,46,55
"Hamlin County, South Dakota",0.3998,46,57
"Hand County, South Dakota",0.4732,46,59
"Hanson County, South Dakota",0.381,46,61
"Harding County, South Dakota",0.4485,46,63
"Hughes County, South Dakota",0.394,46,65
"Hutchinson County, South Dakota",0.4222,46,67
"Hyde County, South Dakota",0.3862,46,69
"Jackson County, South Dakota",0.5161,46,71
"Jerauld County, South Dakota",0.5128,46,73
"Jones County, South Dakota",0.4009,46,75
"Kingsbury County, South Dakota",0.4468,46,77
"Lake County, South Dakota",0.4537,46,79
"Lawrence County, South Dakota",0.463,46,81
"Lincoln County, South Dakota",0.4441,46,83
"Lyman County, South Dakota",0.4538,46,85
"McCook County, South Dakota",0.3921,46,87
"McPherson County, South Dakota",0.5175,46,89
"Marshall County, South Dakota",0.4583,46,91
"Meade County, South Dakota",0.3991,46,93
"Mellette County, South Dakota",0.4538,46,95
"Miner County, South Dakota",0.4159,46,97
"Minnehaha County, South Dakota",0.435,46,99
"Moody County, South Dakota",0.4076,46,101
"Oglala Lakota County, South Dakota",0.4842,46,102
"Pennington County, South Dakota",0.466,46,103
"Perkins County, South Dakota",0.5026,46,105
"Potter County, South Dakota",0.4029,46,107
"Roberts County, South Dakota",0.42,46,109
"Sanborn County, South Dakota",0.4214,46,111
"Spink County, South Dakota",0.4338,46,115
"Stanley County, South Dakota",0.4445,46,117
"Sully County, South Dakota",0.4603,46,119
"Todd County, South Dakota",0.4896,46,121
"Tripp County, South Dakota",0.4273,46,123
"Turner County, South Dakota",0.4203,46,125
"Union County, South Dakota",0.462,46,127
"Walworth County, South Dakota",0.4435,46,129
"Yankton County, South Dakota",0.4316,46,135
"Ziebach County, South Dakota",0.5379,46,137
"Anderson County, Tennessee",0.4611,47,1
"Bedford County, Tennessee",0.4224,47,3
"Benton County, Tennessee",0.4181,47,5
"Bledsoe County, Tennessee",0.4362,47,7
"Blount County, Tennessee",0.4263,47,9
"Bradley County, Tennessee",0.4405,47,11
"Campbell County, Tennessee",0.454,47,13
"Cannon County, Tennessee",0.4476,47,15
"Carroll County, Tennessee",0.4454,47,17
"Carter County, Tennessee",0.4541,47,19
"Cheatham County, Tennessee",0.4041,47,21
"Chester County, Tennessee",0.4305,47,23
"Claiborne County, Tennessee",0.4659,47,25
"Clay County, Tennessee",0.4371,47,27
"Cocke County, Tennessee",0.456,47,29
"Coffee County, Tennessee",0.4124,47,31
"Crockett County, Tennessee",0.4538,47,33
"Cumberland County, Tennessee",0.4207,47,35
"Davidson County, Tennessee",0.4912,47,37
"Decatur County, Tennessee",0.4549,47,39
"DeKalb County, Tennessee",0.4532,47,41
"Dickson County, Tennessee",0.416,47,43
"Dyer County, Tennessee",0.5648,47,45
"Fayette County, Tennessee",0.4484,47,47
"Fentress County, Tennessee",0.4142,47,49
"Franklin County, Tennessee",0.4453,47,51
"Gibson County, Tennessee",0.4299,47,53
"Giles County, Tennessee",0.4646,47,55
"Grainger County, Tennessee",0.4703,47,57
"Greene County, Tennessee",0.4604,47,59
"Grundy County, Tennessee",0.4501,47,61
"Hamblen County, Tennessee",0.4696,47,63
"Hamilton County, Tennessee",0.4836,47,65
"Hancock County, Tennessee",0.563,47,67
"Hardeman County, Tennessee",0.4314,47,69
"Hardin County, Tennessee",0.4654,47,71
"Hawkins County, Tennessee",0.4458,47,73
"Haywood County, Tennessee",0.4651,47,75
"Henderson County, Tennessee",0.4485,47,77
"Henry County, Tennessee",0.4648,47,79
"Hickman County, Tennessee",0.4437,47,81
"Houston County, Tennessee",0.4254,47,83
"Humphreys County, Tennessee",0.4167,47,85
"Jackson County, Tennessee",0.493,47,87
"Jefferson County, Tennessee",0.4548,47,89
"Johnson County, Tennessee",0.4474,47,91
"Knox County, Tennessee",0.4827,47,93
"Lake County, Tennessee",0.5634,47,95
"Lauderdale County, Tennessee",0.4569,47,97
"Lawrence County, Tennessee",0.4429,47,99
"Lewis County, Tennessee",0.4607,47,101
"Lincoln County, Tennessee",0.4586,47,103
"Loudon County, Tennessee",0.4503,47,105
"McMinn County, Tennessee",0.4324,47,107
"McNairy County, Tennessee",0.4444,47,109
"Macon County, Tennessee",0.4364,47,111
"Madison County, Tennessee",0.4694,47,113
"Marion County, Tennessee",0.4375,47,115
"Marshall County, Tennessee",0.4448,47,117
"Maury County, Tennessee",0.4273,47,119
"Meigs County, Tennessee",0.4649,47,121
"Monroe County, Tennessee",0.4382,47,123
"Montgomery County, Tennessee",0.4007,47,125
"Moore County, Tennessee",0.4343,47,127
"Morgan County, Tennessee",0.4646,47,129
"Obion County, Tennessee",0.4723,47,131
"Overton County, Tennessee",0.5109,47,133
"Perry County, Tennessee",0.4304,47,135
"Pickett County, Tennessee",0.4823,47,137
"Polk County, Tennessee",0.4829,47,139
"Putnam County, Tennessee",0.4634,47,141
"Rhea County, Tennessee",0.4134,47,143
"Roane County, Tennessee",0.4472,47,145
"Robertson County, Tennessee",0.4047,47,147
"Rutherford County, Tennessee",0.3986,47,149
"Scott County, Tennessee",0.4575,47,151
"Sequatchie County, Tennessee",0.4576,47,153
"Sevier County, Tennessee",0.4495,47,155
"Shelby County, Tennessee",0.5086,47,157
"Smith County, Tennessee",0.4543,47,159
"Stewart County, Tennessee",0.4061,47,161
"Sullivan County, Tennessee",0.4701,47,163
"Sumner County, Tennessee",0.4272,47,165
"Tipton County, Tennessee",0.4187,47,167
"Trousdale County, Tennessee",0.3955,47,169
"Unicoi County, Tennessee",0.4511,47,171
"Union County, Tennessee",0.4208,47,173
"Van Buren County, Tennessee",0.4166,47,175
"Warren County, Tennessee",0.4563,47,177
"Washington County, Tennessee",0.4837,47,179
"Wayne County, Tennessee",0.4978,47,181
"Weakley County, Tennessee",0.4363,47,183
"White County, Tennessee",0.4397,47,185
"Williamson County, Tennessee",0.4553,47,187
"Wilson County, Tennessee",0.4346,47,189
"Anderson County, Texas",0.4436,48,1
"Andrews County, Texas",0.456,48,3
"Angelina County, Texas",0.4346,48,5
"Aransas County, Texas",0.5037,48,7
"Archer County, Texas",0.4727,48,9
"Armstrong County, Texas",0.3525,48,11
"Atascosa County, Texas",0.4373,48,13
"Austin County, Texas",0.4421,48,15
"Bailey County, Texas",0.4312,48,17
"Bandera County, Texas",0.4698,48,19
"Bastrop County, Texas",0.4108,48,21
"Baylor County, Texas",0.4573,48,23
"Bee County, Texas",0.4501,48,25
"Bell County, Texas",0.4587,48,27
"Bexar County, Texas",0.4615,48,29
"Blanco County, Texas",0.4503,48,31
"Borden County, Texas",0.5014,48,33
"Bosque County, Texas",0.4271,48,35
"Bowie County, Texas",0.4813,48,37
"Brazoria County, Texas",0.4181,48,39
"Brazos County, Texas",0.5201,48,41
"Brewster County, Texas",0.4306,48,43
"Briscoe County, Texas",0.5494,48,45
"Brooks County, Texas",0.5521,48,47
"Brown County, Texas",0.4719,48,49
"Burleson County, Texas",0.4616,48,51
"Burnet County, Texas",0.4676,48,53
"Caldwell County, Texas",0.4207,48,55
"Calhoun County, Texas",0.4055,48,57
"Callahan County, Texas",0.3925,48,59
"Cameron County, Texas",0.469,48,61
"Camp County, Texas",0.4848,48,63
"Carson County, Texas",0.3941,48,65
"Cass County, Texas",0.4617,48,67
"Castro County, Texas",0.443,48,69
"Chambers County, Texas",0.3798,48,71
"Cherokee County, Texas",0.4481,48,73
"Childress County, Texas",0.4333,48,75
"Clay County, Texas",0.3931,48,77
"Cochran County, Texas",0.4645,48,79
"Coke County, Texas",0.4459,48,81
"Coleman County, Texas",0.4921,48,83
"Collin County, Texas",0.4312,48,85
"Collingsworth County, Texas",0.4445,48,87
"Colorado County, Texas",0.4751,48,89
"Comal County, Texas",0.4542,48,91
"Comanche County, Texas",0.4345,48,93
"Concho County, Texas",0.3854,48,95
"Cooke County, Texas",0.4623,48,97
"Coryell County, Texas",0.4086,48,99
"Cottle County, Texas",0.5412,48,101
"Crane County, Texas",0.4181,48,103
"Crockett County, Texas",0.2888,48,105
"Crosby County, Texas",0.5214,48,107
"Culberson County, Texas",0.3642,48,109
"Dallam County, Texas",0.3278,48,111
"Dallas County, Texas",0.4919,48,113
"Dawson County, Texas",0.4605,48,115
"Deaf Smith County, Texas",0.408,48,117
"Delta County, Texas",0.4534,48,119
"Denton County, Texas",0.436,48,121
"DeWitt County, Texas",0.4839,48,123
"Dickens County, Texas",0.4638,48,125
"Dimmit County, Texas",0.5138,48,127
"Donley County, Texas",0.4109,48,129
"Duval County, Texas",0.4304,48,131
"Eastland County, Texas",0.4844,48,133
"Ector County, Texas",0.4522,48,135
"Edwards County, Texas",0.4669,48,137
"Ellis County, Texas",0.4004,48,139
"El Paso County, Texas",0.4646,48,141
"Erath County, Texas",0.4701,48,143
"Falls County, Texas",0.4815,48,145
"Fannin County, Texas",0.4711,48,147
"Fayette County, Texas",0.482,48,149
"Fisher County, Texas",0.3939,48,151
"Floyd County, Texas",0.5214,48,153
"Foard County, Texas",0.5241,48,155
